latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-16.29779,136.37939,324.9,1.09,1.04,2023-09-22,0054,T,23,6.1NRT,311.09,6.52,D
-16.18699,135.50505,340.26,1.02,1.01,2023-09-22,0054,T,86,6.1NRT,314.25,28.52,D
-16.33488,136.37407,338.22,1.09,1.04,2023-09-22,0054,T,84,6.1NRT,313.21,24.67,D
-16.33626,136.38414,346.87,1.09,1.04,2023-09-22,0054,T,91,6.1NRT,314.04,42.76,D
-16.34416,136.37273,326.72,1.09,1.04,2023-09-22,0054,T,60,6.1NRT,312,7.06,D
-16.34553,136.3828,344.51,1.09,1.04,2023-09-22,0054,T,89,6.1NRT,314.04,37.79,D
-16.77296,137.12169,325.82,1.19,1.09,2023-09-22,0054,T,43,6.1NRT,314.58,9.84,D
-16.77439,137.13268,343.41,1.2,1.09,2023-09-22,0054,T,89,6.1NRT,314.15,43.57,D
-15.83605,129.36475,322.9,1.75,1.3,2023-09-22,0054,T,41,6.1NRT,306.65,14.85,D
-16.93756,135.87012,326.93,1.06,1.03,2023-09-22,0054,T,56,6.1NRT,314.72,8.16,D
-16.93891,135.87988,325.57,1.06,1.03,2023-09-22,0054,T,42,6.1NRT,313.22,6.96,D
-16.9467,135.86879,335.42,1.06,1.03,2023-09-22,0054,T,81,6.1NRT,315.16,19.07,D
-16.94805,135.87852,337.92,1.06,1.03,2023-09-22,0054,T,84,6.1NRT,315.65,23.57,D
-16.94941,135.88831,335.13,1.06,1.03,2023-09-22,0054,T,78,6.1NRT,314.23,19.54,D
-17.0048,135.89391,334.48,1.06,1.03,2023-09-22,0054,T,81,6.1NRT,314.64,19.4,D
-17.01395,135.89259,328.03,1.06,1.03,2023-09-22,0054,T,40,6.1NRT,313.9,9.53,D
-17.25991,137.5042,346.78,1.27,1.12,2023-09-22,0054,T,92,6.1NRT,308.8,59.61,D
-17.26145,137.5159,376.52,1.27,1.12,2023-09-22,0054,T,100,6.1NRT,313.65,178.66,D
-17.26298,137.52754,356.34,1.27,1.12,2023-09-22,0054,T,98,6.1NRT,311.92,88.62,D
-17.26451,137.53922,345.27,1.28,1.12,2023-09-22,0054,T,90,6.1NRT,310.46,54.93,D
-17.27142,137.51456,331.51,1.27,1.12,2023-09-22,0054,T,58,6.1NRT,312.47,22.81,D
-17.27296,137.52625,337.38,1.27,1.12,2023-09-22,0054,T,74,6.1NRT,311.74,33.03,D
-17.27451,137.53796,348.7,1.28,1.12,2023-09-22,0054,T,90,6.1NRT,311.3,60.62,D
-17.27606,137.54974,379.53,1.28,1.12,2023-09-22,0054,T,100,6.1NRT,315.57,195.54,D
-17.27762,137.56155,372.92,1.28,1.12,2023-09-22,0054,T,100,6.1NRT,314.86,160.15,D
-17.27918,137.57339,352.61,1.28,1.12,2023-09-22,0054,T,95,6.1NRT,311.19,76.74,D
-17.28074,137.58528,384.91,1.28,1.12,2023-09-22,0054,T,100,6.1NRT,316.07,228.88,D
-17.28233,137.59727,341.52,1.29,1.13,2023-09-22,0054,T,87,6.1NRT,311.81,45.05,D
-17.30617,137.7789,334.89,1.32,1.14,2023-09-22,0054,T,77,6.1NRT,310.2,31.83,D
-17.30777,137.79112,369.36,1.32,1.14,2023-09-22,0054,T,100,6.1NRT,315.94,145.15,D
-17.30936,137.80333,349.67,1.32,1.14,2023-09-22,0054,T,94,6.1NRT,315.72,64.73,D
-17.27262,137.52039,334.68,1.27,1.12,2023-09-22,0054,T,75,6.1NRT,312.35,22.97,D
-17.2741,137.5321,344.16,1.28,1.12,2023-09-22,0054,T,90,6.1NRT,311.47,44,D
-17.27557,137.54384,359.1,1.28,1.12,2023-09-22,0054,T,99,6.1NRT,312.59,94.96,D
-17.27707,137.55569,377.13,1.28,1.12,2023-09-22,0054,T,100,6.1NRT,317.38,179.19,D
-17.27855,137.56749,351.39,1.28,1.12,2023-09-22,0054,T,95,6.1NRT,311.42,69.9,D
-17.28005,137.57941,369.38,1.28,1.12,2023-09-22,0054,T,100,6.1NRT,314.23,139.54,D
-17.28154,137.59134,360.48,1.29,1.13,2023-09-22,0054,T,100,6.1NRT,313.77,103.59,D
-17.28305,137.60336,329.77,1.29,1.13,2023-09-22,0054,T,49,6.1NRT,311.19,19.56,D
-17.30578,137.7854,356.87,1.32,1.14,2023-09-22,0054,T,95,6.1NRT,313.1,90.39,D
-17.30731,137.79764,358.91,1.32,1.14,2023-09-22,0054,T,99,6.1NRT,316.12,97.71,D
-17.31594,137.78401,339.83,1.32,1.14,2023-09-22,0054,T,33,6.1NRT,313.17,37.65,D
-17.31746,137.79617,339.62,1.32,1.14,2023-09-22,0054,T,49,6.1NRT,315.22,36.37,D
-17.32051,137.82053,336.41,1.33,1.14,2023-09-22,0054,T,24,6.1NRT,312.96,28.89,D
-17.30921,137.64879,339.03,1.3,1.13,2023-09-22,0054,T,85,6.1NRT,312.23,40.03,D
-17.32762,137.79477,346.54,1.32,1.14,2023-09-22,0054,T,86,6.1NRT,313.63,53.38,D
-17.32915,137.80692,340.01,1.33,1.14,2023-09-22,0054,T,34,6.1NRT,314.89,32.62,D
-17.3307,137.81924,337.84,1.33,1.14,2023-09-22,0054,T,44,6.1NRT,315,31.43,D
-17.31927,137.64732,331.91,1.3,1.13,2023-09-22,0054,T,77,6.1NRT,312.38,24.49,D
-17.32083,137.65961,324.61,1.3,1.13,2023-09-22,0054,T,46,6.1NRT,310.91,11.89,D
-17.34086,137.81772,336.57,1.33,1.14,2023-09-22,0054,T,50,6.1NRT,313.28,27.58,D
-17.3433,137.75543,334.02,1.32,1.14,2023-09-22,0054,T,71,6.1NRT,313.17,27.81,D
-17.34484,137.76755,334.23,1.32,1.14,2023-09-22,0054,T,77,6.1NRT,313.07,26.68,D
-17.34636,137.77953,344.7,1.32,1.14,2023-09-22,0054,T,90,6.1NRT,311.34,52.25,D
-17.35188,137.74187,336.53,1.31,1.14,2023-09-22,0054,T,83,6.1NRT,312.03,33.03,D
-17.35343,137.75403,356,1.32,1.14,2023-09-22,0054,T,97,6.1NRT,316.21,89.44,D
-17.37294,137.82558,345.93,1.33,1.14,2023-09-22,0054,T,91,6.1NRT,312.93,55.83,D
-17.37452,137.83789,359.75,1.33,1.14,2023-09-22,0054,T,99,6.1NRT,313.15,105.44,D
-17.38472,137.83655,335.42,1.33,1.14,2023-09-22,0054,T,80,6.1NRT,311.33,31.26,D
-17.39489,137.83495,332.48,1.33,1.14,2023-09-22,0054,T,57,6.1NRT,311.6,24.22,D
-17.39652,137.84756,333.6,1.34,1.15,2023-09-22,0054,T,59,6.1NRT,310.46,27.89,D
-17.41434,137.83868,335.54,1.34,1.15,2023-09-22,0054,T,81,6.1NRT,310.13,31.22,D
-17.49591,138.50432,326.9,1.48,1.2,2023-09-22,0054,T,68,6.1NRT,310.55,17.53,D
-17.49757,138.51808,322.72,1.48,1.2,2023-09-22,0054,T,41,6.1NRT,310.38,9.7,D
-16.41902,130.91409,325.89,1.34,1.15,2023-09-22,0054,T,53,6.1NRT,311.27,12.24,D
-16.42104,130.92639,340.86,1.34,1.15,2023-09-22,0054,T,87,6.1NRT,312.36,44.31,D
-16.43119,130.92462,330.92,1.34,1.15,2023-09-22,0054,T,75,6.1NRT,311.41,22.15,D
-17.43325,137.82404,324.64,1.33,1.14,2023-09-22,0054,T,41,6.1NRT,310.84,11.27,D
-17.7813,138.5051,328.99,1.49,1.21,2023-09-22,0054,T,73,6.1NRT,313.59,19.09,D
-17.83819,138.9818,323.95,1.62,1.25,2023-09-22,0054,T,60,6.1NRT,309.8,17.15,D
-17.81266,137.3615,321.75,1.26,1.12,2023-09-22,0054,T,53,6.1NRT,310.2,9.3,D
-17.84554,137.38104,326.89,1.27,1.12,2023-09-22,0054,T,70,6.1NRT,308.44,16.56,D
-16.78547,130.14107,333.81,1.48,1.2,2023-09-22,0054,T,80,6.1NRT,311.04,31.59,D
-16.79163,130.11189,338.4,1.49,1.21,2023-09-22,0054,T,85,6.1NRT,308.73,46.51,D
-16.79388,130.12555,340.76,1.49,1.2,2023-09-22,0054,T,87,6.1NRT,310.44,52.42,D
-16.80509,130.19351,328.96,1.47,1.2,2023-09-22,0054,T,68,6.1NRT,310.54,19.26,D
-16.81792,130.20517,330.69,1.47,1.2,2023-09-22,0054,T,73,6.1NRT,310.3,22.28,D
-16.83522,130.08351,328.43,1.49,1.21,2023-09-22,0054,T,70,6.1NRT,309.44,21.79,D
-16.87536,130.25758,328.52,1.45,1.19,2023-09-22,0054,T,72,6.1NRT,311.18,19.03,D
-16.87735,130.00519,327.37,1.51,1.21,2023-09-22,0054,T,62,6.1NRT,308.52,20.52,D
-16.87963,130.01901,356.05,1.51,1.21,2023-09-22,0054,T,97,6.1NRT,311.66,112.51,D
-16.89035,130.01703,343.51,1.51,1.21,2023-09-22,0054,T,89,6.1NRT,308.57,63.48,D
-16.92156,130.20798,338.63,1.46,1.19,2023-09-22,0054,T,85,6.1NRT,310.85,42.25,D
-16.90333,130.02893,379.72,1.5,1.21,2023-09-22,0054,T,100,6.1NRT,311.6,247.83,D
-16.90558,130.04272,383.4,1.5,1.21,2023-09-22,0054,T,100,6.1NRT,314.7,275.6,D
-16.90782,130.05644,328.54,1.5,1.21,2023-09-22,0054,T,37,6.1NRT,309.27,18.68,D
-16.91004,130.07008,337.57,1.49,1.21,2023-09-22,0054,T,84,6.1NRT,309,40.69,D
-16.91228,130.08382,335.09,1.49,1.21,2023-09-22,0054,T,72,6.1NRT,308.38,33.13,D
-16.90733,130.09279,331.95,1.49,1.2,2023-09-22,0054,T,71,6.1NRT,309.63,26.16,D
-16.90965,130.10643,327.97,1.48,1.2,2023-09-22,0054,T,48,6.1NRT,309.58,16.42,D
-16.92575,130.20122,326.8,1.46,1.19,2023-09-22,0054,T,54,6.1NRT,310.34,15.06,D
-16.92803,130.21461,323.86,1.46,1.19,2023-09-22,0054,T,34,6.1NRT,309,9.75,D
-16.90637,130.02232,339,1.5,1.21,2023-09-22,0054,T,86,6.1NRT,305.51,49.86,D
-16.90872,130.03613,399.4,1.5,1.21,2023-09-22,0054,T,100,6.1NRT,315.56,425.94,D
-16.91104,130.04984,343.96,1.5,1.21,2023-09-22,0054,T,90,6.1NRT,309.51,62.82,D
-16.91336,130.06349,340.16,1.49,1.21,2023-09-22,0054,T,84,6.1NRT,308.7,50.31,D
-16.91567,130.07715,331.64,1.49,1.21,2023-09-22,0054,T,44,6.1NRT,307.88,26.74,D
-16.9318,130.17245,333.04,1.47,1.2,2023-09-22,0054,T,66,6.1NRT,310.81,27.7,D
-16.93787,130.1436,328.13,1.47,1.2,2023-09-22,0054,T,62,6.1NRT,309.77,18.88,D
-16.94014,130.15712,338.44,1.47,1.2,2023-09-22,0054,T,85,6.1NRT,309.2,44.52,D
-16.94241,130.17059,338.85,1.47,1.2,2023-09-22,0054,T,85,6.1NRT,308.72,44.11,D
-16.94393,130.11449,354.97,1.48,1.2,2023-09-22,0054,T,97,6.1NRT,309.7,102.1,D
-16.94622,130.12814,351.06,1.48,1.2,2023-09-22,0054,T,95,6.1NRT,310.62,86.3,D
-16.94849,130.14172,327,1.47,1.2,2023-09-22,0054,T,44,6.1NRT,308.95,16.89,D
-16.96297,130.09709,326.29,1.48,1.2,2023-09-22,0054,T,59,6.1NRT,309.77,17.56,D
-17.03476,130.10583,331.24,1.48,1.2,2023-09-22,0054,T,64,6.1NRT,311.18,23.1,D
-17.03931,130.133,328.52,1.47,1.2,2023-09-22,0054,T,39,6.1NRT,310.86,18.93,D
-17.07342,130.14102,332.61,1.47,1.2,2023-09-22,0054,T,63,6.1NRT,311.8,26.13,D
-17.11609,130.16916,328.3,1.46,1.19,2023-09-22,0054,T,62,6.1NRT,310.47,18.81,D
-18.53818,137.87154,340.19,1.39,1.17,2023-09-22,0054,T,87,6.1NRT,307.53,50.35,D
-18.53979,137.88463,353.83,1.39,1.17,2023-09-22,0054,T,96,6.1NRT,309.43,92.64,D
-18.54302,137.91086,326.35,1.4,1.17,2023-09-22,0054,T,51,6.1NRT,308.49,17.34,D
-18.54697,137.8573,345.15,1.39,1.17,2023-09-22,0054,T,91,6.1NRT,309.1,68.2,D
-18.55738,137.85606,349.98,1.39,1.17,2023-09-22,0054,T,94,6.1NRT,306.54,82.77,D
-18.559,137.86906,362.39,1.39,1.17,2023-09-22,0054,T,100,6.1NRT,310.56,129.15,D
-18.56778,137.85483,348.21,1.39,1.17,2023-09-22,0054,T,93,6.1NRT,305.67,76.72,D
-18.56941,137.86778,371.98,1.39,1.17,2023-09-22,0054,T,100,6.1NRT,311.3,178.53,D
-18.57104,137.88075,336.84,1.39,1.17,2023-09-22,0054,T,84,6.1NRT,310.21,37.51,D
-18.58145,137.87943,340.37,1.39,1.17,2023-09-22,0054,T,83,6.1NRT,308.6,46.99,D
-18.58309,137.89244,339.25,1.39,1.17,2023-09-22,0054,T,86,6.1NRT,310.11,39.35,D
-18.58474,137.90549,347.77,1.4,1.17,2023-09-22,0054,T,93,6.1NRT,311.37,63.6,D
-18.58967,137.94464,329.53,1.4,1.17,2023-09-22,0054,T,34,6.1NRT,309.48,19.03,D
-18.59186,137.87808,359.9,1.39,1.17,2023-09-22,0054,T,99,6.1NRT,310.49,117.11,D
-18.59351,137.89107,334.81,1.39,1.17,2023-09-22,0054,T,32,6.1NRT,310.32,27.97,D
-18.59516,137.90408,340.41,1.4,1.17,2023-09-22,0054,T,87,6.1NRT,309.81,40.44,D
-18.59682,137.91718,330,1.4,1.17,2023-09-22,0054,T,68,6.1NRT,310.15,16.47,D
-18.60392,137.88966,337.84,1.39,1.17,2023-09-22,0054,T,33,6.1NRT,308.83,37.13,D
-18.59806,137.87144,337.57,1.39,1.17,2023-09-22,0054,T,77,6.1NRT,305.33,42.95,D
-18.59964,137.88446,347.97,1.39,1.17,2023-09-22,0054,T,87,6.1NRT,309.73,68.61,D
-17.55548,130.5844,325.05,1.35,1.15,2023-09-22,0054,T,68,6.1NRT,308.96,15.24,D
-18.61164,137.89615,357.95,1.4,1.17,2023-09-22,0054,T,98,6.1NRT,312.35,105.72,D
-18.6333,137.98689,326.82,1.42,1.18,2023-09-22,0054,T,14,6.1NRT,308.77,15.61,D
-18.6528,138.14774,334.02,1.45,1.19,2023-09-22,0054,T,82,6.1NRT,309.34,35.76,D
-18.63569,137.91943,363.7,1.4,1.17,2023-09-22,0054,T,100,6.1NRT,313.88,132.74,D
-18.64939,137.94443,327,1.41,1.17,2023-09-22,0054,T,31,6.1NRT,309.23,15.05,D
-18.67402,138.14484,326.46,1.45,1.19,2023-09-22,0054,T,71,6.1NRT,309.69,17.93,D
-18.67198,137.95488,326.43,1.41,1.18,2023-09-22,0054,T,36,6.1NRT,307.87,16.33,D
-17.61672,130.57376,334.72,1.35,1.15,2023-09-22,0054,T,82,6.1NRT,309.66,33.16,D
-17.61874,130.58626,338.48,1.35,1.15,2023-09-22,0054,T,86,6.1NRT,310.16,42.21,D
-17.63689,130.63376,337.84,1.34,1.15,2023-09-22,0054,T,85,6.1NRT,309.62,39.12,D
-17.63887,130.64604,327.57,1.33,1.14,2023-09-22,0054,T,61,6.1NRT,307.83,18.51,D
-17.63308,130.545,330.14,1.35,1.15,2023-09-22,0054,T,75,6.1NRT,308.72,20.6,D
-17.62972,130.53896,326.47,1.35,1.15,2023-09-22,0054,T,71,6.1NRT,309.09,14.68,D
-17.63181,130.55141,326.53,1.35,1.15,2023-09-22,0054,T,71,6.1NRT,308.09,14.57,D
-17.6463,130.63812,327.56,1.33,1.14,2023-09-22,0054,T,65,6.1NRT,309.73,17.62,D
-18.75429,138.14174,322.64,1.46,1.19,2023-09-22,0054,T,64,6.1NRT,307.32,14.5,D
-17.61333,130.18565,323.36,1.43,1.18,2023-09-22,0054,T,63,6.1NRT,307.57,11.75,D
-17.67056,130.46735,322.13,1.37,1.16,2023-09-22,0054,T,60,6.1NRT,307.86,9.35,D
-17.66852,130.15585,327.86,1.43,1.18,2023-09-22,0054,T,74,6.1NRT,308.57,20.46,D
-16.68306,124.53366,319.2,3.9,1.84,2023-09-22,0054,T,48,6.1NRT,299.8,55.3,D
-16.69242,124.49504,337.5,3.92,1.84,2023-09-22,0054,T,86,6.1NRT,300.63,207.18,D
-16.69953,124.53164,338.74,3.9,1.84,2023-09-22,0054,T,87,6.1NRT,301.12,219.52,D
-17.717,130.18793,328.43,1.42,1.18,2023-09-22,0054,T,75,6.1NRT,308.1,20.7,D
-17.72529,130.17297,326.43,1.42,1.18,2023-09-22,0054,T,69,6.1NRT,307.57,18.93,D
-16.72508,124.48907,319.54,3.92,1.84,2023-09-22,0054,T,31,6.1NRT,300.63,46.07,D
-16.70531,124.52216,329.01,3.9,1.84,2023-09-22,0054,T,67,6.1NRT,301.39,121.48,D
-16.72155,124.51896,318.77,3.9,1.84,2023-09-22,0054,T,25,6.1NRT,301.79,48,D
-18.09723,130.88083,327.48,1.27,1.12,2023-09-22,0054,T,60,6.1NRT,308.51,16.75,D
-18.05013,130.33553,338.52,1.37,1.16,2023-09-22,0054,T,86,6.1NRT,308.67,44.06,D
-18.05221,130.34833,333.68,1.37,1.16,2023-09-22,0054,T,67,6.1NRT,307.71,31.52,D
-18.05009,130.2699,339.07,1.39,1.17,2023-09-22,0054,T,87,6.1NRT,307.97,47.39,D
-18.05217,130.2827,331.51,1.39,1.17,2023-09-22,0054,T,76,6.1NRT,308.09,29.16,D
-18.04822,130.27736,329.1,1.39,1.17,2023-09-22,0054,T,59,6.1NRT,307.15,22.93,D
-18.0611,130.35374,326.18,1.37,1.16,2023-09-22,0054,T,62,6.1NRT,308.63,16.1,D
-18.05423,130.24982,370.7,1.39,1.17,2023-09-22,0054,T,100,6.1NRT,309.75,171.02,D
-18.05639,130.26265,341.07,1.39,1.17,2023-09-22,0054,T,85,6.1NRT,308.99,47.71,D
-18.05591,130.19627,323.63,1.4,1.17,2023-09-22,0054,T,52,6.1NRT,308.5,15.64,D
-18.06241,130.23508,367.71,1.39,1.17,2023-09-22,0054,T,100,6.1NRT,311.7,156.04,D
-18.06457,130.24794,398.36,1.39,1.17,2023-09-22,0054,T,100,6.1NRT,317.76,371.91,D
-18.06672,130.26077,369.29,1.39,1.17,2023-09-22,0054,T,100,6.1NRT,311.96,159.1,D
-18.06887,130.27364,336.8,1.39,1.17,2023-09-22,0054,T,80,6.1NRT,309.72,35.7,D
-18.07102,130.28648,365.56,1.38,1.16,2023-09-22,0054,T,100,6.1NRT,312.22,136.55,D
-18.07315,130.29924,361.17,1.38,1.16,2023-09-22,0054,T,100,6.1NRT,311.65,116.6,D
-18.07528,130.312,333.09,1.38,1.16,2023-09-22,0054,T,53,6.1NRT,309.19,26.25,D
-18.08794,130.38786,326.73,1.36,1.16,2023-09-22,0054,T,73,6.1NRT,308.72,16.6,D
-18.09004,130.40047,331.46,1.36,1.15,2023-09-22,0054,T,80,6.1NRT,308.61,25.62,D
-18.10461,130.48804,320.24,1.34,1.15,2023-09-22,0054,T,44,6.1NRT,305.77,9.14,D
-18.07276,130.23318,355.61,1.39,1.17,2023-09-22,0054,T,97,6.1NRT,305.29,99.28,D
-18.07491,130.24606,355.76,1.39,1.17,2023-09-22,0054,T,97,6.1NRT,307,98.07,D
-18.08133,130.28458,340.65,1.38,1.16,2023-09-22,0054,T,88,6.1NRT,308.32,43.64,D
-18.08347,130.29744,356.91,1.38,1.16,2023-09-22,0054,T,98,6.1NRT,310.48,99.03,D
-18.08559,130.31023,326.36,1.38,1.16,2023-09-22,0054,T,49,6.1NRT,306.89,13.45,D
-18.1148,130.48628,325.7,1.34,1.15,2023-09-22,0054,T,63,6.1NRT,305.63,16.59,D
-18.06149,130.10133,346.33,1.42,1.18,2023-09-22,0054,T,92,6.1NRT,306.25,64.51,D
-18.06368,130.11446,337.38,1.42,1.18,2023-09-22,0054,T,77,6.1NRT,306.74,39.62,D
-18.06317,130.04663,342.04,1.43,1.18,2023-09-22,0054,T,89,6.1NRT,311.44,56.3,D
-18.06538,130.05991,365.74,1.43,1.18,2023-09-22,0054,T,100,6.1NRT,310.94,149.37,D
-18.07193,130.09938,350.21,1.42,1.18,2023-09-22,0054,T,94,6.1NRT,304.46,76.53,D
-18.07411,130.11249,346.57,1.42,1.18,2023-09-22,0054,T,92,6.1NRT,305.94,66.37,D
-18.19431,130.84567,331.78,1.27,1.12,2023-09-22,0054,T,80,6.1NRT,310,23.46,D
-18.19622,130.85747,324.96,1.27,1.12,2023-09-22,0054,T,56,6.1NRT,306.91,12.59,D
-18.07147,130.03148,360.15,1.44,1.19,2023-09-22,0054,T,100,6.1NRT,308.33,124.69,D
-18.07367,130.0448,401.34,1.43,1.18,2023-09-22,0054,T,100,6.1NRT,315.02,419.64,D
-18.07586,130.05804,343.41,1.43,1.18,2023-09-22,0054,T,90,6.1NRT,306.76,59.92,D
-18.08455,130.11066,338.44,1.42,1.18,2023-09-22,0054,T,86,6.1NRT,304,44.93,D
-18.08634,130.05617,326.28,1.43,1.18,2023-09-22,0054,T,38,6.1NRT,304.61,18.47,D
-18.09501,130.10887,339.87,1.42,1.18,2023-09-22,0054,T,88,6.1NRT,305.25,50.17,D
-18.13908,130.24786,327.21,1.39,1.17,2023-09-22,0054,T,74,6.1NRT,309.37,15.86,D
-18.14737,130.29906,324.19,1.38,1.16,2023-09-22,0054,T,57,6.1NRT,307.97,10.93,D
-18.14943,130.3118,330.88,1.37,1.16,2023-09-22,0054,T,79,6.1NRT,307.57,24.06,D
-18.09464,130.00685,318.31,1.44,1.19,2023-09-22,0054,T,25,6.1NRT,303.77,9.9,D
-18.14534,130.30598,332.96,1.37,1.16,2023-09-22,0054,T,81,6.1NRT,309.08,28.44,D
-18.14749,130.31868,328.06,1.37,1.16,2023-09-22,0054,T,72,6.1NRT,308.03,18.72,D
-18.1449,130.24025,332.13,1.39,1.17,2023-09-22,0054,T,81,6.1NRT,308.23,25.92,D
-18.13346,130.10872,321.39,1.42,1.18,2023-09-22,0054,T,27,6.1NRT,306.19,10.44,D
-18.26853,130.9227,321.9,1.26,1.11,2023-09-22,0054,T,45,6.1NRT,308.52,10.3,D
-18.13064,130.0278,328.44,1.43,1.18,2023-09-22,0054,T,76,6.1NRT,305.42,25.71,D
-18.1417,130.09377,326.5,1.42,1.18,2023-09-22,0054,T,55,6.1NRT,306.47,18.35,D
-18.19924,130.43916,323.04,1.35,1.15,2023-09-22,0054,T,64,6.1NRT,308.01,10.01,D
-18.14997,130.07881,343.83,1.42,1.18,2023-09-22,0054,T,90,6.1NRT,307.87,62.34,D
-18.15215,130.09193,323.47,1.42,1.18,2023-09-22,0054,T,34,6.1NRT,305.32,13.58,D
-18.14719,129.99736,326.94,1.44,1.19,2023-09-22,0054,T,22,6.1NRT,303.99,21.85,D
-18.1494,130.01068,338.22,1.44,1.19,2023-09-22,0054,T,86,6.1NRT,305.47,47.39,D
-18.15162,130.02399,332.61,1.43,1.18,2023-09-22,0054,T,75,6.1NRT,305.84,33.06,D
-18.15603,130.05055,328.69,1.43,1.18,2023-09-22,0054,T,67,6.1NRT,306.31,25.13,D
-18.15823,130.0638,331.42,1.42,1.18,2023-09-22,0054,T,73,6.1NRT,305.69,30.61,D
-18.15548,129.9821,333.89,1.44,1.19,2023-09-22,0054,T,82,6.1NRT,305.52,38.4,D
-18.16211,130.02211,339.94,1.43,1.18,2023-09-22,0054,T,88,6.1NRT,305.41,51.71,D
-18.15936,129.93994,337.11,1.45,1.19,2023-09-22,0054,T,85,6.1NRT,303.91,48.35,D
-18.16158,129.95338,366.05,1.45,1.19,2023-09-22,0054,T,100,6.1NRT,312.89,158.66,D
-18.16379,129.9668,382.62,1.45,1.19,2023-09-22,0054,T,100,6.1NRT,316.26,259.39,D
-18.16601,129.98021,369.24,1.44,1.19,2023-09-22,0054,T,100,6.1NRT,310.5,170.69,D
-18.16822,129.99362,332.04,1.44,1.19,2023-09-22,0054,T,57,6.1NRT,305.25,29.55,D
-18.17212,129.95148,437.47,1.45,1.19,2023-09-22,0054,T,100,6.1NRT,314.34,949.55,D
-18.17433,129.9649,421.2,1.45,1.19,2023-09-22,0054,T,100,6.1NRT,310.85,672.86,D
-18.17888,129.95799,325.22,1.45,1.19,2023-09-22,0054,T,51,6.1NRT,302.84,18.23,D
-18.90565,133.84291,343.83,1,1,2023-09-22,0054,T,91,6.1NRT,309.03,36.63,D
-18.90702,133.85223,332.17,1,1,2023-09-22,0054,T,81,6.1NRT,306.62,18.28,D
-18.91455,133.84151,324.09,1,1,2023-09-22,0054,T,61,6.1NRT,307.41,7.96,D
-18.92272,133.89752,331.91,1,1,2023-09-22,0054,T,80,6.1NRT,306.19,19.21,D
-18.39901,130.27412,322.21,1.37,1.16,2023-09-22,0054,T,39,6.1NRT,306.31,13.18,D
-19.18935,133.38928,322.84,1.01,1,2023-09-22,0054,T,51,6.1NRT,306.55,6.99,D
-18.75825,130.33971,325.95,1.34,1.15,2023-09-22,0054,T,73,6.1NRT,307.79,16.65,D
-19.453,133.55573,369.47,1,1,2023-09-22,0054,T,100,6.1NRT,308.01,103.94,D
-19.45915,133.53554,375.23,1,1,2023-09-22,0054,T,100,6.1NRT,310.95,126.6,D
-19.46053,133.54492,368.58,1,1,2023-09-22,0054,T,100,6.1NRT,309.08,100.85,D
-19.4619,133.55431,362.09,1,1,2023-09-22,0054,T,100,6.1NRT,307.59,80.25,D
-19.46328,133.56369,352.3,1,1,2023-09-22,0054,T,96,6.1NRT,308.11,54.49,D
-19.46465,133.57307,331.87,1,1,2023-09-22,0054,T,68,6.1NRT,305.97,18.25,D
-19.46943,133.5435,350.29,1,1,2023-09-22,0054,T,95,6.1NRT,307.29,51.63,D
-19.4708,133.55289,339.03,1,1,2023-09-22,0054,T,87,6.1NRT,307.92,29.86,D
-19.47631,133.59042,324.91,1,1,2023-09-22,0054,T,50,6.1NRT,306.95,10.79,D
-19.48454,133.6467,330.78,1,1,2023-09-22,0054,T,75,6.1NRT,306.33,17.61,D
-19.49344,133.64528,323.52,1,1,2023-09-22,0054,T,57,6.1NRT,308.05,9.03,D
-19.49481,133.65466,325.02,1,1,2023-09-22,0054,T,68,6.1NRT,305.93,10.44,D
-19.51355,133.58804,324.97,1,1,2023-09-22,0054,T,49,6.1NRT,306.23,9.58,D
-19.51493,133.59743,329.2,1,1,2023-09-22,0054,T,77,6.1NRT,306.51,14.75,D
-19.5163,133.60681,323.81,1,1,2023-09-22,0054,T,57,6.1NRT,306.72,7.83,D
-19.87387,135.97203,319.36,1.13,1.06,2023-09-22,0054,T,49,6.1NRT,307.06,8.03,D
-19.88235,136.03598,330.33,1.14,1.06,2023-09-22,0054,T,72,6.1NRT,308.55,19.17,D
-19.88376,136.04666,328.52,1.14,1.06,2023-09-22,0054,T,64,6.1NRT,307.23,17.24,D
-19.89039,136.02394,322.88,1.13,1.06,2023-09-22,0054,T,45,6.1NRT,308.93,10.4,D
-19.55529,133.56216,325.6,1,1,2023-09-22,0054,T,49,6.1NRT,309.42,9.72,D
-19.56281,133.55136,325.54,1,1,2023-09-22,0054,T,48,6.1NRT,308.69,8.59,D
-19.56419,133.56075,332.13,1,1,2023-09-22,0054,T,73,6.1NRT,306.24,17.69,D
-19.85333,134.54433,322.04,1.02,1.01,2023-09-22,0054,T,49,6.1NRT,307.72,7.41,D
-19.12969,128.97855,321.77,1.62,1.25,2023-09-22,0054,T,38,6.1NRT,305.6,16.24,D
-20.18667,135.92383,329.91,1.13,1.06,2023-09-22,0054,T,77,6.1NRT,306.43,21.75,D
-20.19611,135.92245,365.26,1.13,1.06,2023-09-22,0054,T,100,6.1NRT,308.59,108.41,D
-20.19751,135.93314,361.75,1.13,1.06,2023-09-22,0054,T,100,6.1NRT,310.86,95.37,D
